source_table,target_column,model,split_type,repeat,n_train,n_test,n_numeric_features,n_categorical_features,rmse,mae,r2,spearman,top_1pct_recovery,top_5pct_recovery,top_10pct_recovery,ndcg_10pct,hgb_skipped_due_to_categorical_features,feature_source,target_family,feature_table,task,gas,target_property,target_unit,split_group_column,descriptor_family
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,ridge,random,7,48000,12000,5,0,4.643367455159475,2.5950548050904927,0.3305023256003895,0.6472868642802144,0.0,0.06666666666666667,0.19916666666666666,0.3354206599506937,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,hgb,random,7,48000,12000,5,0,4.603819833177265,2.564663526104659,0.34185800164623226,0.746937272643121,0.025,0.13,0.22833333333333333,0.41381031311374067,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,randomforest,random,7,48000,12000,5,0,5.102879793222781,2.8449871389776673,0.19143741275607484,0.7213849846824927,0.025,0.115,0.2225,0.4040415902671234,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,extratrees,random,7,48000,12000,5,0,5.825912751075722,3.170222370016682,-0.053927942957545216,0.7022642999951528,0.025,0.12166666666666667,0.21416666666666667,0.4107196969413904,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,dummy,random,8,48000,12000,5,0,6.321356206512373,3.5391887024999997,-0.13569445186774454,,0.008333333333333333,0.06166666666666667,0.09833333333333333,0.22274561527117376,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,ridge,random,8,48000,12000,5,0,4.880585771380371,2.6935927542090248,0.3230059116916889,0.6464295616324869,0.008333333333333333,0.07333333333333333,0.20166666666666666,0.33088964336982307,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,hgb,random,8,48000,12000,5,0,4.8621056637765765,2.6762536268236894,0.3281230177823228,0.7413257996367622,0.008333333333333333,0.09666666666666666,0.22333333333333333,0.39024935832451624,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,randomforest,random,8,48000,12000,5,0,5.325948334920126,2.9208559778365193,0.19381469846432287,0.7206834364478236,0.025,0.1,0.2,0.37818974909941355,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,extratrees,random,8,48000,12000,5,0,5.929157635866772,3.1893489132811217,0.0008585618176553123,0.7048466546705955,0.05,0.105,0.2075,0.38258941823599807,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,dummy,random,9,48000,12000,5,0,5.985361668245442,3.42103587675,-0.1361501042472033,,0.008333333333333333,0.055,0.10333333333333333,0.2324008856805677,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,ridge,random,9,48000,12000,5,0,4.576411112127138,2.5923258827667723,0.33579065796658114,0.6513233131578396,0.0,0.085,0.20833333333333334,0.3489150534209059,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,hgb,random,9,48000,12000,5,0,4.548915731835933,2.5594687939109133,0.3437479093090492,0.7430735226100124,0.016666666666666666,0.11,0.23,0.41747462177717687,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,randomforest,random,9,48000,12000,5,0,5.012530231250131,2.7914098983710636,0.20316403699120078,0.7246674445199764,0.016666666666666666,0.10666666666666667,0.21083333333333334,0.40483198147729677,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_ch4.csv,molc/uc,extratrees,random,9,48000,12000,5,0,5.721087279963089,3.102897784633214,-0.03803515840941274,0.7041404172304288,0.025,0.115,0.21583333333333332,0.40401222925966884,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,0,48000,12000,5,0,7.434389490427099,5.569861556916668,-0.07378080503918727,,0.0,0.04666666666666667,0.105,0.3268375812829705,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,0,48000,12000,5,0,5.047096374862578,3.438910110804551,0.5051105322493368,0.7292574459874358,0.05,0.175,0.3308333333333333,0.6237114537756053,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,0,48000,12000,5,0,4.913068262227698,3.3200087923297725,0.5310456028728043,0.7530460142141021,0.03333333333333333,0.21333333333333335,0.34,0.6522926090648365,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,0,48000,12000,5,0,5.429455055515736,3.671165077434074,0.42728639415983527,0.719951715863498,0.05,0.16333333333333333,0.2633333333333333,0.5998760957047413,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,extratrees,random,0,48000,12000,5,0,6.142446102605916,4.123498333354048,0.26699367072829516,0.6881950762777143,0.025,0.13,0.255,0.577333721295886,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,1,48000,12000,5,0,7.324108904621005,5.580252154416667,-0.07359528562284945,,0.025,0.07166666666666667,0.105,0.33651620001472915,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,1,48000,12000,5,0,4.86387607479374,3.4027898905968454,0.5265261353078274,0.7300033917990952,0.03333333333333333,0.16833333333333333,0.315,0.617510081549066,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,1,48000,12000,5,0,4.766390710901807,3.31264936973273,0.5453153550117215,0.7512349504599579,0.008333333333333333,0.21,0.32666666666666666,0.6570012280976582,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,1,48000,12000,5,0,5.334315495810615,3.6679868975566046,0.4305069798719863,0.7176351800730594,0.025,0.12,0.26416666666666666,0.598124539632034,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,extratrees,random,1,48000,12000,5,0,6.163400243400452,4.154551666754924,0.2397231766952589,0.6840778111705017,0.05,0.12833333333333333,0.23,0.5678487030733205,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,2,48000,12000,5,0,7.359283126864345,5.550215668583332,-0.07795565999969711,,0.0,0.04666666666666667,0.09583333333333334,0.3239320992043351,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,2,48000,12000,5,0,4.953436181367333,3.4591550496322396,0.5116367015106043,0.734431913796201,0.03333333333333333,0.16166666666666665,0.3258333333333333,0.6176800623477521,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,2,48000,12000,5,0,4.831113871382509,3.33526168194711,0.5354586020677524,0.7505652779924743,0.03333333333333333,0.19,0.3333333333333333,0.6456968868641305,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,2,48000,12000,5,0,5.42535008088724,3.7236986752715633,0.4141513837532611,0.7174619791591275,0.025,0.14166666666666666,0.24416666666666667,0.5816495935714944,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,extratrees,random,2,48000,12000,5,0,6.233720384222243,4.193492018734513,0.22656377294625585,0.6819872840613671,0.016666666666666666,0.125,0.22333333333333333,0.5558101710100766,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,3,48000,12000,5,0,7.261752578523673,5.55802682325,-0.07569570172592632,,0.016666666666666666,0.043333333333333335,0.10333333333333333,0.32588729500697067,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,3,48000,12000,5,0,4.809201598084155,3.389757493479575,0.5282059021401917,0.7273325259996517,0.016666666666666666,0.16,0.30666666666666664,0.6235593522197177,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,3,48000,12000,5,0,4.6983847805532,3.2862428047775167,0.5496981822266216,0.7480096748260301,0.058333333333333334,0.20333333333333334,0.31,0.6587946371397392,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,3,48000,12000,5,0,5.3004648679471265,3.6536309168941874,0.4268946552667878,0.716654329462831,0.03333333333333333,0.145,0.245,0.5923823578538773,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,extratrees,random,3,48000,12000,5,0,6.255381215989889,4.15427775683453,0.20179562957094022,0.6857724453313362,0.025,0.11666666666666667,0.22166666666666668,0.5704644098085753,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,4,48000,12000,5,0,7.15601949446746,5.4570531214999995,-0.06375654574423084,,0.025,0.058333333333333334,0.10416666666666667,0.33202594773636956,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,4,48000,12000,5,0,4.841988570317568,3.3746267615534817,0.5129800683848931,0.730864961095318,0.025,0.17666666666666667,0.31333333333333335,0.6135535032610656,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,4,48000,12000,5,0,4.693581310822005,3.2529734534538735,0.5423769331250362,0.7505951266330326,0.06666666666666667,0.20666666666666667,0.3233333333333333,0.6476311226717837,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,4,48000,12000,5,0,5.2671646423797895,3.6339040236037654,0.42369418299033146,0.7170365138476179,0.041666666666666664,0.14333333333333334,0.2625,0.5902695717618398,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,extratrees,random,4,48000,12000,5,0,6.144623434367751,4.11938960292772,0.21568637214368913,0.6841379250550047,0.03333333333333333,0.12333333333333334,0.245,0.5657584168703711,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,5,48000,12000,5,0,7.263610033739618,5.58744191825,-0.08489546344701715,,0.008333333333333333,0.035,0.105,0.346124949496781,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,5,48000,12000,5,0,4.756097439360065,3.368726300959778,0.5348593017477861,0.7342454245257679,0.016666666666666666,0.16833333333333333,0.31916666666666665,0.6321590489342522,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,5,48000,12000,5,0,4.641777150382014,3.261994575748584,0.5569513413093183,0.7502592223500764,0.1,0.2,0.3283333333333333,0.6681436981793485,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,5,48000,12000,5,0,5.20858187090614,3.634310505982172,0.4421443404998493,0.7184558029837871,0.03333333333333333,0.15333333333333332,0.24333333333333335,0.5992143529093009,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,extratrees,random,5,48000,12000,5,0,6.033706367394883,4.1062779203780995,0.25139763311542895,0.6870999769284218,0.03333333333333333,0.105,0.23166666666666666,0.569144499226128,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,6,48000,12000,5,0,7.42544331039683,5.6205431245,-0.0797931945262178,,0.008333333333333333,0.06,0.09416666666666666,0.32294373315809305,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,6,48000,12000,5,0,4.973664460805462,3.432821632136541,0.5155502028174948,0.7294932092487876,0.016666666666666666,0.15666666666666668,0.32083333333333336,0.6151862176786732,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,6,48000,12000,5,0,4.8672616003589395,3.311858048916998,0.5360563978913157,0.7465008470131856,0.016666666666666666,0.21833333333333332,0.3358333333333333,0.6495235195380847,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,6,48000,12000,5,0,5.428462714203866,3.685876895933522,0.42290205114009927,0.7142994791702817,0.008333333333333333,0.13833333333333334,0.24833333333333332,0.5787870176829821,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,extratrees,random,6,48000,12000,5,0,6.173525002270497,4.1496433469057346,0.2536161477545855,0.6838975105292222,0.025,0.1,0.24166666666666667,0.5585328092759043,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,7,48000,12000,5,0,7.228952675795757,5.5508169025,-0.07195796422183509,,0.008333333333333333,0.04,0.09916666666666667,0.321480471666823,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,7,48000,12000,5,0,4.792974644024561,3.4073569129086585,0.5287653085850902,0.7274714204489513,0.0,0.14166666666666666,0.31083333333333335,0.6249622454366425,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,7,48000,12000,5,0,4.660504944399256,3.275101109337879,0.5544536008865489,0.7507675452248702,0.041666666666666664,0.175,0.31333333333333335,0.6619594747447017,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,7,48000,12000,5,0,5.256292858593685,3.676337534020189,0.43325708378696215,0.71286032888365,0.06666666666666667,0.13666666666666666,0.2525,0.5981145283782562,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,extratrees,random,7,48000,12000,5,0,6.073329706982477,4.171149041813467,0.24337496126600278,0.6788145633005397,0.05,0.12,0.22083333333333333,0.5681842733810067,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,dummy,random,8,48000,12000,5,0,7.358724923972296,5.594160604500001,-0.0766467310320651,,0.008333333333333333,0.06666666666666667,0.10083333333333333,0.3228511826521175,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,ridge,random,8,48000,12000,5,0,4.884701574147311,3.3837417249953416,0.5256005678679975,0.7313806558900371,0.03333333333333333,0.16833333333333333,0.32166666666666666,0.6208171558331422,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,hgb,random,8,48000,12000,5,0,4.756691578124443,3.266055935228033,0.5501392799562075,0.7503876257029335,0.041666666666666664,0.23,0.3333333333333333,0.666924250899307,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::methane_purification_co2.csv,wt%,randomforest,random,8,48000,12000,5,0,5.31955813597797,3.6391640660550935,0.4373747649378049,0.7175185223219567,0.016666666666666666,0.16333333333333333,0.25416666666666665,0.59272304388261,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
